38.0,0,这本颠覆性的书，畅销美国22年，让1000万人彻底告别肥胖。) 肥胖不仅是身体问题，更是心理问题。减肥不止是减掉赘肉，更是一次心灵之旅。,出版时间:2017年08月,北京联合出版有限公司,国际标准书号ISBN：9787559602954,专家养生,减肥不是挨饿，而是与食物合作,保健养生,伊芙琳特里弗雷埃利斯莱斯驰柯欢欢,36.4,http://img3m1.ddimg.cn/47/36/25113971-1_w_3.jpg,5ee97472360d930a489dbb44
59.0,0,打开人体“第三脑””——皮肤的秘密之钥！ 了解身体内在的生命之书！ 硬核知识+人文抚慰，重塑你的护肤三观， 刷新美的认知高度！ 心灵滋养与科学护肤的终极指南！,出版时间:2019年02月,东方出版社,国际标准书号ISBN：9787520705134,专家养生,皮肤的秘密,保健养生,耶尔阿德勒YaelAdler,51.4,http://img3m0.ddimg.cn/67/18/26512960-1_w_7.jpg,5ee97472360d930a489dbb45
45.0,0,【《纽约时报》健康畅销书】 【经典畅销100万册】 【10余年一线实践经验 1300余例核心医学杂志临床实验 美国营养学家带你 打赢抗氧化这场持续一生的体内战争】,出版时间:2016年05月,北京联合出版公司,国际标准书号ISBN：9787550269736,专家养生,别让不懂营养学的医生害了你（精装修订版）,保健养生,雷·D·斯全德D.Strand,37.8,http://img3m6.ddimg.cn/26/19/24221366-1_w_6.jpg,5ee97473360d930a489dbb46
45.0,0,樊登推荐！揭开小麦、碳水化合物、糖损害大脑和身体健康的惊人真相；阿尔茨海默症、慢性头痛等脑部疾病的罪魁祸首，正是你吃下的食物！无麸质、低碳水化合物、高脂肪的饮食方案帮你重获清晰...,出版时间:2015年05月,机械工业出版社,国际标准书号ISBN：9787111499411,专家养生,谷物大脑,保健养生,珀尔马特洛伯格温旻,40.0,http://img3m5.ddimg.cn/64/0/23691655-1_w_5.jpg,5ee97474360d930a489dbb47
78.0,0,一定要知道的关于女生的那些事儿；女性生理、妇科疾病、安全防护；万千少女的“贴心老棉裤”、女性健康领域知乎大V、女性健康自媒体“第十一诊室”创始人六层楼的暖心之作,出版时间:2019年07月,浙江科学技术出版社,国际标准书号ISBN：9787534187049,专家养生,六层楼 女生呵护指南 第十一诊室,保健养生,六层楼,74.7,http://img3m8.ddimg.cn/24/23/27900798-1_w_2.jpg,5ee97475360d930a489dbb48
36.0,0,一个掀起全球旋风的戒烟奇迹！成功率高达95％！让1000万人成功告别烟瘾！爱她请为她戒烟！宝贝他请帮他戒烟！别让烟把你们的幸福烧光了！,出版时间:2018年01月,北京联合出版有限公司,国际标准书号ISBN：9787559604644,专家养生,这书能让你戒烟,保健养生,亚伦卡尔严冬冬,32.4,http://img3m0.ddimg.cn/96/31/25193220-1_w_2.jpg,5ee97476360d930a489dbb49
36.8,0,中医专家用传统理论解释“我们为什么会发胖”“有些人为什么胖不起来”,出版时间:2017年06月,化学工业出版社,国际标准书号ISBN：9787122292711,专家养生,胖除痰湿瘦祛火,保健养生,孔繁祥,32.0,http://img3m3.ddimg.cn/77/23/25104893-1_w_3.jpg,5ee97477360d930a489dbb4a
48.0,0,入选知乎2018编辑推荐年度好书！奇葩医术大盘点，暗黑疗法大集结。触目惊心的世界医学前史，闻所未闻的医学冷知识，让你大开眼界。协和张羽、李清晨、贾大成、成都下水道鼎力推荐,出版时间:2018年09月,江西科学技术出版社,国际标准书号ISBN：9787539065038,专家养生,荒诞医学史 知乎2018编辑推荐年度好书,保健养生,莉迪亚·康内特·彼得森凤凰联动,41.8,http://img3m0.ddimg.cn/37/15/25337800-1_w_6.jpg,5ee97478360d930a489dbb4b
69.0,0,把深奥的医学专业知识用“显”而不“浅”的方式表达出来，没有任何医学基础也能读懂的医学书，在短时间内构建医学认知体系，对自己和家人受益终生的健康读本，历时3年打磨，“得到”App近8...,出版时间:2019年10月,中信出版社,国际标准书号ISBN：9787521709605,专家养生,2019年度中国好书 薄世宁医学通识讲义,保健养生,薄世宁,62.0,http://img3m2.ddimg.cn/82/30/28475452-1_w_11.jpg,5ee97478360d930a489dbb4c
48.0,0,女性90%的病都是憋出来的 罗博士专为女性打造的养生经,出版时间:2019年01月,北京联合出版有限公司,国际标准书号ISBN：9787559618214,专家养生,女性养生三步走：疏肝，养血，心要修,保健养生,罗大伦,43.2,http://img3m4.ddimg.cn/31/9/26436694-1_w_3.jpg,5ee97479360d930a489dbb4d
45.0,0,独家 单桂敏视频 介绍四季艾灸 单桂敏灸除百病后又一新作，全面有效的单氏艾灸秘诀,出版时间:2015年10月,安徽科学技术出版社,国际标准书号ISBN：9787533767761,专家养生,单桂敏艾灸全书,保健养生,单桂敏,33.8,http://img3m6.ddimg.cn/63/8/23778576-1_w_13.jpg,5ee9747a360d930a489dbb4e
59.9,0,扫码免费观看陈允斌老师24节气顺时养命食方制作视频。免费收听24期喜马拉雅FM健康养生类精品音频节目——“陈允斌教你24节气饮食法”。附赠精美全彩二十四节气顺时养命食方思维导图和极简使...,出版时间:2019年07月,广东科技出版社,国际标准书号ISBN：9787535971296,专家养生,吃法决定活法：二十四节气顺时养命食方（全新修订典藏版）,保健养生,陈允斌紫图出品,48.0,http://img3m2.ddimg.cn/32/1/27899222-1_w_3.jpg,5ee9747b360d930a489dbb4f
80.0,0,标准瑜伽书 瑜伽教练推荐的瑜伽书籍 初级入门 练瑜伽减肥塑身养颜  从瑜伽入门姿势到高阶的瑜伽冥想 带你领略瑜伽之光,出版时间:2016年06月,人民邮电出版社,国际标准书号ISBN：9787115417985,专家养生,瑜伽解剖学（全彩图解第2版）,保健养生,雷斯利·卡米诺夫LeslieKaminoff艾米·马修斯,76.6,http://img3m4.ddimg.cn/80/29/23966594-1_w_12.jpg,5ee9747c360d930a489dbb50
39.0,0,新旧两种封面**发送，介意者请慎重购买。,出版时间:2013年10月,浙江科学技术出版社,国际标准书号ISBN：9787534156083,专家养生,对症按摩百病消,保健养生,孙呈祥,27.8,http://img3m2.ddimg.cn/70/11/23370802-1_w_4.jpg,5ee9747d360d930a489dbb51
49.9,0,一本书教你随时发现疾病征兆，改善体质，2018年修订升级版 随书附赠7种不同体质人群常见病调理方法速查速用全彩拉页。伸伸舌头百病消，中医知识零基础也能学会观舌调体质。紫图出品,出版时间:2018年05月,江西科学技术出版社,国际标准书号ISBN：9787539062419,专家养生,图解舌诊：伸伸舌头百病消（全新修订升级版）,保健养生,罗大伦紫图,45.4,http://img3m7.ddimg.cn/45/22/25271577-1_w_3.jpg,5ee9747e360d930a489dbb52
88.0,0,备受欢迎的经典健康营养学书籍，已被译成20种语言发行，享有盛誉的营养学家帕特里克·霍尔福德代表作,出版时间:2017年12月,北京联合出版有限公司,国际标准书号ISBN：9787559610638,专家养生,营养圣经,保健养生,帕特里克·霍尔福德新经典,87.9,http://img3m6.ddimg.cn/86/21/25200536-1_w_3.jpg,5ee9747f360d930a489dbb53
118.0,0,四代中医传下来的养生救急食方，值得终生阅读的饮食营养之书。全新多媒体健康书：拿出手机扫一扫书中的二维码，即可观看陈允斌老师亲自示范家传食方的制作视频。,出版时间:2016年05月,吉林科学技术出版社,国际标准书号ISBN：9787557805159,专家养生,回家吃饭的智慧（全新修订典藏版 上、中、下三册）[精选套装],保健养生,陈允斌,107.3,http://img3m2.ddimg.cn/91/32/23967892-1_w_10.jpg,5ee9747f360d930a489dbb54
69.9,0,《求医不如求己》作者中里巴人暌违十余年生命新作！亲身印证《道德经》《黄帝内经》的精要秘密，终得极简养生之法，愿与您同气相求，意会通心。全彩印刷，随书附赠人体14条经络3D全彩拉页。,出版时间:2019年11月,江西科学技术出版社,国际标准书号ISBN：9787539069531,专家养生,中里巴人极简养生法:意会通心,保健养生,中里巴人紫图出品,67.0,http://img3m4.ddimg.cn/56/29/28486514-1_w_3.jpg,5ee97480360d930a489dbb55
59.9,0,畅销书《黄帝内经说什么》《饮食滋味》作者徐文兵重磅新作！助您掌握一生中的健康运程。随书附赠速查小册子，方便您快速探索梦境的奥秘，愿您好好睡觉，好好做梦。,出版时间:2020年03月,广东科技出版社,国际标准书号ISBN：9787535973771,专家养生,徐文兵新作：梦与健康（《黄帝内经》释梦版，破译梦境背后的密码，预知身体过去、现在和将来的吉凶祸福。）,保健养生,徐文兵紫图出品,38.9,http://img3m5.ddimg.cn/67/31/28524145-1_w_9.jpg,5ee97481360d930a489dbb56
98.0,0,,出版时间:2012年03月,北京科学技术出版社,国际标准书号ISBN：9787530455234,专家养生,施瓦辛格健身全书（全球热销健身书，施瓦辛格独家授权中文版）,保健养生,阿诺德·施瓦辛格,98.0,http://img3m8.ddimg.cn/97/13/22586848-1_w_2.jpg,5ee97482360d930a489dbb57
154.0,0,,出版时间:2019年03月,北京联合出版有限公司,国际标准书号ISBN：9787559618214,专家养生,罗大伦博士养生系列：女性养生三步走：疏肝，养血，心要修+阴阳一调百病消（升级版）+中医祖传的那点儿东西1+中医祖传的那点儿东西2,保健养生,罗大伦,147.5,http://img3m3.ddimg.cn/81/10/26510103-1_w_2.jpg,5ee97483360d930a489dbb58
98.0,0,丁香医生健康日历2020 团购电话:4001066666转6,出版时间:2019年08月,中国轻工业出版社,国际标准书号ISBN：9787518425624,专家养生,丁香医生健康日历2020  丁香医生温馨提示：出门带口罩,保健养生,丁香医生,69.7,http://img3m0.ddimg.cn/79/25/27907090-1_w_6.jpg,5ee97484360d930a489dbb59
49.0,0,央视推荐图书！33个帮你剔除错误进食方式的饮食练习。美国国家卫生研究院前瞻性临床成就。帮你零痛苦实现健康人生、完美体态。我们不是因为饿而吃，而是因为焦虑、空虚、叛逆、悲伤、寻求慰...,出版时间:2019年07月,中国友谊出版公司,国际标准书号ISBN：9787505747203,专家养生,学会吃饭（樊登读书创始人樊登博士特别推荐图书）,保健养生,珍·克里斯特勒艾莉莎·鲍曼颜佐桦时代华语,44.6,http://img3m9.ddimg.cn/62/19/27884699-1_w_2.jpg,5ee97484360d930a489dbb5a
48.0,0,孙俪推荐，关于儿童身心健康的专题讲座整理及汇编,出版时间:2015年11月,四川科技出版社,国际标准书号ISBN：9787536482241,专家养生,儿童健康讲记：一个中医眼中的儿童健康、心理与教育（李辛老师关于儿童身心健康专题讲座汇编。徐文兵 梁冬联袂推荐！）,保健养生,李辛,48.0,http://img3m0.ddimg.cn/43/9/23817760-1_w_9.jpg,5ee97485360d930a489dbb5b
45.0,0,一本带着粉丝温度的中医书，涉及女性健康、饮食、身体的阴阳虚实、四季养生、现代人的常见病等。“文小叔说”公众号百万粉丝期待的中医健康书，教你学会从本质上认识我们的身体和疾病，并学...,出版时间:2019年08月,天津科学技术出版社,国际标准书号ISBN：9787557666378,专家养生,文小叔有医说医:中医药文化传承心录,保健养生,文泉杰,45.0,http://img3m0.ddimg.cn/96/16/27917700-1_w_2.jpg,5ee97486360d930a489dbb5c
108.0,0,影响中国人400年日常生活，中国药物学的著作！白话文译本，900张全彩手绘插图，一物一图， 700多页内文！内附7000多条生活附方，涵盖吃穿住行，适宜男女老少，是居家常用的生活用书。,出版时间:2019年01月,天津科学技术出版社,国际标准书号ISBN：9787557655402,专家养生,本草纲目：白话手绘彩图典藏本 2019新版,保健养生,李时珍凤凰联动,93.9,http://img3m6.ddimg.cn/65/31/26484446-1_w_3.jpg,5ee97487360d930a489dbb5d
169.0,0,四代中医世家传人、百万册畅销书作者陈允斌“顺时生活”养生系列。精选33种家常食材、169款极简茶包，对症调养、顺时强身，值得终生阅读的茶饮智慧之书！全彩印刷，超500幅实拍超清大图，随...,出版时间:2019年09月,吉林科学技术出版社,国际标准书号ISBN：9787557854911,专家养生,茶包小偏方，喝出大健康（全二册）全新修订典藏版,保健养生,陈允斌紫图出品,161.9,http://img3m9.ddimg.cn/78/5/27941739-1_w_10.jpg,5ee97488360d930a489dbb5e
59.9,0,知名中医专家、中医诊断学博士罗大伦重磅新作！多数人易患外感是因为正气不足，保护脾胃就是保护正气。历代大医代代相传的抗外感名方，助您“正气存内，邪不可干”。,出版时间:2020年04月,江西科学技术出版社,国际标准书号ISBN：9787539072180,专家养生,家庭抗外感指南 不易感，不侵邪，不招毒：罗大伦给家人的保命之方,保健养生,罗大伦紫图出品,41.3,http://img3m4.ddimg.cn/81/14/28529604-1_w_3.jpg,5ee97489360d930a489dbb5f
105.0,0,二胎时代到来，你的女性健康、生产孕育知识，还够用吗？@协和张羽继《只有医生知道1》《只有医生知道2》畅销百余万册后，暌违2年，系列第三本诚意回归！杨澜、梅婷、冯唐、马伊琍、孔二狗、...,出版时间:2015年12月,江苏文艺出版社,国际标准书号ISBN：23816455,专家养生,只有医生知道（1-3套装）（赠送@协和张羽发给天下女人的一份私信！）[精选套装],保健养生,张羽凤凰联动,91.4,http://img3m5.ddimg.cn/25/36/23816455-1_w_21.jpg,5ee9748a360d930a489dbb60
52.0,0,樊登推荐。胡冰霜（华西医院精神科医生、四川大学心理学教授）回望40年行医路，通过三十多个真实病例，同我们一起穿透疾病的表象，化解身心矛盾，寻得生命和谐。,出版时间:2019年04月,北京联合出版有限公司,国际标准书号ISBN：9787559628893,专家养生,与病对话：全科医生手记 樊登推荐,保健养生,胡冰霜,43.7,http://img3m9.ddimg.cn/62/34/26918459-1_w_2.jpg,5ee9748b360d930a489dbb61
45.0,0,惊人的耳穴疗法！穴位疗法专家和妇产科名医联合创作。获得70万人青睐，简单上手，成为健康美人，一本书解锁健康妙招！,出版时间:2019年04月,江西科学技术出版社,国际标准书号ISBN：9787539067117,女性/儿童,捏捏耳朵，身体好（每天1分钟，只要按对一个穴位，90%的女性疾病都能治好！）,保健养生,饭岛敬一池川明快读慢活,36.2,http://img3m0.ddimg.cn/38/5/26916950-1_w_2.jpg,5ee9748e360d930a489dbb62
39.8,0,新时代子宫卵巢调养圣经，请停止对它们的伤害，行动吧，暗黄松弛的肌肤从养子宫卵巢开始。找到适合的调养方法，轻轻松松变美女。深度解读“子宫卵巢与美颜”，真正的美丽是子宫卵巢安好。,出版时间:2016年01月,江苏科学技术出版社,国际标准书号ISBN：9787534593321,女性/儿童,子宫卵巢好 气色好美到老（汉竹）,保健养生,许建阳,31.8,http://img3m8.ddimg.cn/8/5/23687738-1_w_1.jpg,5ee9748e360d930a489dbb63
49.0,0,本书以脏腑疾病分类为纲，以各个系统常见疾病为目，便于查找治疗方法，治疗方法安全可靠。,出版时间:2019年09月,人民卫生出版社,国际标准书号ISBN：9787117287630,女性/儿童,小儿小病小妙招,保健养生,范圣华,47.0,http://img3m3.ddimg.cn/54/22/27942903-1_w_3.jpg,5ee9748f360d930a489dbb64
39.9,0,畅销书作者、国家名老中医徐荣谦的小儿保健攻略，让宝宝不积食、不咳嗽、少生病、睡得香、长得高。,出版时间:2019年07月,中国轻工业出版社,国际标准书号ISBN：9787518424702,女性/儿童,徐荣谦　养好宝宝脾和胃,保健养生,徐荣谦,35.7,http://img3m9.ddimg.cn/59/17/27892319-1_w_4.jpg,5ee97490360d930a489dbb65
39.8,0,零基础学艾灸，传统古法艾灸！祛湿、养颜、驱寒、通经络……家用艾灸全书，为女人“灸”除百病。精准人体经络穴位图，快速取穴，对症艾灸，新手一学就会！,出版时间:2020年01月,江苏科学技术出版社,国际标准书号ISBN：9787534595134,女性/儿童,女人艾灸：驱寒养颜补气血（汉竹）,保健养生,石晶明,34.7,http://img3m2.ddimg.cn/71/32/28479302-1_w_3.jpg,5ee97491360d930a489dbb66
35.0,0,,出版时间:2013年11月,江苏文艺出版社,国际标准书号ISBN：9787539965956,女性/儿童,只有医生知道2,保健养生,张羽,30.5,http://img3m7.ddimg.cn/15/35/23353917-1_w_14.jpg,5ee97492360d930a489dbb67
39.8,0,从青春期到更年期每位女性必备的健康科普书。微博粉丝近0万的专业医生20余年行医手记。告诉你女人那些事儿的真相：月经、避孕、不孕不育、怀孕、性安全、恶性肿瘤、激素、内分泌、卵巢、更...,出版时间:2016年09月,清华大学出版社,国际标准书号ISBN：9787302439646,女性/儿童,子宫的秘密：妇科医生手记,保健养生,王玉玲,35.6,http://img3m2.ddimg.cn/5/16/24032552-1_w_6.jpg,5ee97493360d930a489dbb68
42.0,0,《养生堂》特邀嘉宾，沈氏女科600年第20代传人 ，韩学杰教授写给女人的美丽健康书,出版时间:2018年11月,江苏科学技术出版社,国际标准书号ISBN：9787553793337,女性/儿童,女人30+，养气血·调脾胃·防衰老（凤凰生活）,保健养生,韩学杰,33.6,http://img3m5.ddimg.cn/42/8/25583325-1_w_2.jpg,5ee97494360d930a489dbb69
39.8,0,伴随一生的女人美丽健康宝典！范志红教授*作品，怀孕备孕，减肥美容，防三高缓衰老，围绕女性关注的健康热点问题，一一详细解读，健康美丽过一生。,出版时间:2016年05月,化学工业出版社,国际标准书号ISBN：9787122260949,女性/儿童,范志红写给女人的美丽健康书,保健养生,范志红,34.7,http://img3m3.ddimg.cn/83/36/23953133-1_w_7.jpg,5ee97494360d930a489dbb6a
35.0,0,给孩子的健康漫画书，疾病与从小的不良生活习惯息息相关 培养孩子正确的养生习惯， 奠定孩子一生的健康基础,出版时间:2019年05月,北京科学技术出版社,国际标准书号ISBN：9787571402822,女性/儿童,人体使用手册（亲子漫画版）,保健养生,吴清忠吴嘉维,33.3,http://img3m7.ddimg.cn/6/4/27893157-1_w_3.jpg,5ee97495360d930a489dbb6b
169.7,0,让孩子远离疾病困扰 中央电视台《百家讲坛》特邀中医专家、知名中医诊断学博士罗大伦帮您成为孩子的家庭医生，助您呵护孩子身心健康。,出版时间:2019年12月,江西科学技术出版社,国际标准书号ISBN：28496941,女性/儿童,罗大伦让孩子不生病的智慧系列套装（共三册）《让孩子不发烧、不咳嗽、不积食》《脾虚的孩子不长个、胃口差、爱感冒》《图解儿童舌诊》,保健养生,罗大伦紫图出品,151.7,http://img3m1.ddimg.cn/88/22/28496941-1_w_3.jpg,5ee97496360d930a489dbb6c
49.0,0,本书入选教育部全国中小学图书馆推荐书目；本书在国家卫健委、科技部、中国科协共同组织开展的“2019年新时代健康科普作品征集大赛〞中荣获优秀图书奖,出版时间:2019年05月,人民卫生出版社,国际标准书号ISBN：9787117282819,女性/儿童,爸妈有远见 孩子不近视,保健养生,陈庆丰王新梅,47.0,http://img3m3.ddimg.cn/14/7/27858713-1_w_3.jpg,5ee97497360d930a489dbb6d
29.8,0,,出版时间:2013年09月,化学工业出版社,国际标准书号ISBN：9787122177858,女性/儿童,儿童经络按摩祛百病（真人图解版）(上海市中医药大学针灸推拿专业博士王桂茂执笔：学会经络按摩祛，赶走小儿常见病，完全真人图解版),保健养生,王桂茂,26.0,http://img3m1.ddimg.cn/25/19/23316901-1_w_2.jpg,5ee97498360d930a489dbb6e
49.8,0,（2013年洛杉矶时报年度科普写作奖，2012年纽约时报TOP100好书奖，向《寂静的春天》致敬，环境新闻学的典范之作，全球粉红丝带运动响应者）,出版时间:2017年02月,华东师范大学出版社,国际标准书号ISBN：9787567557338,女性/儿童,薄荷实验·乳房：一段自然与非自然的历史,保健养生,弗洛伦斯·威廉姆斯庄安褀,47.7,http://img3m7.ddimg.cn/82/24/24184297-1_w_2.jpg,5ee97499360d930a489dbb6f
48.0,0,北京儿童医院原眼科主任于刚，40年科研+临床经验，让0-18岁孩子远离近视，挑战视力0增长,出版时间:2020年05月,天津科学技术出版社,国际标准书号ISBN：9787557675271,女性/儿童,眼睛好，世界才明亮： 给孩子的爱眼书,保健养生,于刚凤凰联动,44.1,http://img3m2.ddimg.cn/40/19/28539562-1_w_3.jpg,5ee9749a360d930a489dbb70
48.0,0,罗大伦博士写给女性的养生新书，让您新的一年不憋屈，不上火，不生病,出版时间:2020年03月,天津科学技术出版社,国际标准书号ISBN：9787557673215,女性/儿童,女性90%的病是憋出来的：罗博士教你不憋屈，不上火，不生病,保健养生,罗大伦,46.0,http://img3m8.ddimg.cn/39/3/28513128-1_w_2.jpg,5ee9749b360d930a489dbb71
49.9,0,备受家长好评的育儿畅销书，2018年修订升级版。随书附赠孩子常见疾病的每个阶段不同疗法速查速用全彩拉页。一本专门教父母用食疗和心理学方法对症调理孩子常见病的书。紫图出品,出版时间:2018年04月,江西科学技术出版社,国际标准书号ISBN：9787539062174,女性/儿童,让孩子不发烧、不咳嗽、不积食（全新修订升级版）,保健养生,罗大伦罗玲紫图,45.4,http://img3m0.ddimg.cn/86/25/25245680-1_w_3.jpg,5ee9749c360d930a489dbb72
69.0,0,（获取世界优秀乳腺癌专家权威指导之必备读物。梅奥全美*，连续20年跻身全美*医院。）,出版时间:2016年09月,北京科学技术出版社,国际标准书号ISBN：9787530486221,女性/儿童,梅奥拯救乳房全书 : 乳腺癌抗癌权威指南,保健养生,林恩·哈特曼查尔斯·洛普利,65.6,http://img3m3.ddimg.cn/76/15/24040543-1_w_6.jpg,5ee9749d360d930a489dbb73
45.0,0,,出版时间:2019年05月,中国医药科技出版社,国际标准书号ISBN：9787521410907,女性/儿童,儿童抽动症 看看专家怎么说（儿童心理障碍防治丛书）,保健养生,崔永华,40.3,http://img3m5.ddimg.cn/16/33/27880495-1_w_2.jpg,5ee9749d360d930a489dbb74
35.0,0,脾虚、肾虚、阳虚、阴虚、精虚，不仅让你变丑、变老，更是耗竭着你生命的火苗。中国中医科学院中医基础理论专家、享受国务院政府特殊津贴多年临床研究精华！让女人远离妇科疾病，面容姣美、...,出版时间:2014年07月,湖南科技出版社,国际标准书号ISBN：9787535782465,女性/儿童,女人体虚先变丑,保健养生,佟彤,26.7,http://img3m0.ddimg.cn/67/8/23506330-1_w_1.jpg,5ee9749e360d930a489dbb75
78.0,0,【文轩正版图书】一定要知道的关于女生的那些事儿；女性生理、妇科疾病、安全防护；万千少女的“贴心老棉裤”、女性健康领域知乎大V、女性健康自媒体“第十一诊室”创始人六层楼的暖心之作,出版时间:2019年07月,浙江科学技术出版社,国际标准书号ISBN：9787534187049,女性/儿童,女生呵护指南 浙江科学技术出版社,保健养生,六层楼,54.6,http://img3m2.ddimg.cn/51/35/1536920502-1_w_9.jpg,5ee9749f360d930a489dbb76
193.33,0,正版现货*赔十请放心购买,出版时间:2015年12月,四川科技出版社,国际标准书号ISBN：9787536482241,女性/儿童,李辛3册 经典中医启蒙＋儿童健康讲记+精神健康讲记 中医养生启蒙入门书 传统中医思想中医眼中的儿童身心心理健康教育 中医读物,保健养生,李辛,130.0,http://img3m2.ddimg.cn/87/34/1569953472-1_w_1.jpg,5ee974a0360d930a489dbb77
65.0,0,香港著名儿科专家梁淑芳分享30余年临床经验，告诉我们如何吃孩子不生病、如何养孩子才健康、长多高身材才正常，育儿常识+案例分析+健康食谱，北京三甲医院专家郑重推荐,出版时间:2020年01月,河北科学技术出版社,国际标准书号ISBN：9787571701338,女性/儿童,让孩子不生病的饮食（新手父母必备育儿手册，养出好体质的孩子）,保健养生,梁淑芳,49.5,http://img3m3.ddimg.cn/83/6/28522973-1_w_3.jpg,5ee974a1360d930a489dbb78
39.8,0,按照日历顺序收录了简易可行有效的365个养生方法与技能，每天一招，让你平稳度过更年期！,出版时间:2017年11月,化学工业出版社,国际标准书号ISBN：9787122304476,女性/儿童,女人更年期365个养生法（双色暖心版）,保健养生,杨毅玲,34.7,http://img3m5.ddimg.cn/55/30/25175755-1_w_3.jpg,5ee974a2360d930a489dbb79
39.8,0,高医生会三种语言：行医25载，用行话对症解惑；40首原创诗话，秒懂妇科知识；4个小时就诊说情话，宽慰女人心。女人的一生，需要一个好医生相伴，这本书助你度过每一个敏感期，沉着绽放。,出版时间:2019年09月,上海科学技术出版社,国际标准书号ISBN：9787547845189,女性/儿童,听懂话，看好病:妇科医生对你说,保健养生,高泳涛,35.6,http://img3m3.ddimg.cn/29/10/27939413-1_w_3.jpg,5ee974a2360d930a489dbb7a
42.0,0,,出版时间:2013年07月,上海科学普及出版社,国际标准书号ISBN：9787542748058,女性/儿童,女人的身体  女人的智慧（新版）（入选网站“女人一生必读的三十本书”之一，一本关于治愈女人身体、情感的书）,保健养生,克里斯蒂安.诺斯鲁普,39.5,http://img3m0.ddimg.cn/14/23/23303030-1_w_2.jpg,5ee974a3360d930a489dbb7b
36.0,0,（新旧封面**发货）（乳房，是女人健康的保证，呵护乳房是每个完美女性的必修课！挺起胸膛，做完美女人！谨以此书献给所有爱健康、爱美丽的女人！让你的乳房不得病、不衰老、挺得起、挺得美...,出版时间:2015年07月,黑龙江科学技术出版社,国际标准书号ISBN：9787538879612,女性/儿童,我最想要的乳房保养书,保健养生,李敏知书达礼,28.4,http://img3m1.ddimg.cn/74/10/23735621-1_w_1.jpg,5ee974a4360d930a489dbb7c
79.6,0,科技部2016年全国优秀科普作品！《健康中国》2016年度十大健康图书！妇产学家、中国工程院院士郎景和，北京协和医院院长、中国科学院院士赵玉沛，作家冯唐，《养生堂》主持人悦悦，原《新闻...,,,国际标准书号ISBN：23998529,女性/儿童,“子宫情事”套装（上、下卷）,保健养生,谭先杰,69.3,http://img3m9.ddimg.cn/38/33/23998529-1_w_7.jpg,5ee974a5360d930a489dbb7d
154.0,0,,出版时间:2019年03月,北京联合出版有限公司,国际标准书号ISBN：9787559618214,女性/儿童,罗大伦博士养生系列：女性养生三步走：疏肝，养血，心要修+阴阳一调百病消（升级版）+中医祖传的那点儿东西1+中医祖传的那点儿东西2,保健养生,罗大伦,147.5,http://img3m3.ddimg.cn/81/10/26510103-1_w_2.jpg,5ee974a6360d930a489dbb7e
52.0,0,邻家老奶奶杨奕送给孩子的健康书！全彩真人配套图解版，400幅图文详解。为孩子造就不打针、不吃药的天然好体质！1000万+受益者口碑推荐！,出版时间:2018年08月,江西科学技术出版社,国际标准书号ISBN：9787539063300,女性/儿童,手到病自除：儿童常见病特效疗法,保健养生,杨奕许哿,46.5,http://img3m5.ddimg.cn/18/35/25338375-1_w_3.jpg,5ee974a7360d930a489dbb7f
39.8,0,想容颜不老，让气血通！想身材棒，让气血足！想百病无，让气血和！对女人来说，气血就是生命力！专家教你养好气血人不老。,出版时间:2018年01月,江苏科学技术出版社,国际标准书号ISBN：9787553764931,女性/儿童,女人养气血  容颜不老百病消（汉竹）,保健养生,雷秀珍,34.7,http://img3m3.ddimg.cn/4/28/25197583-1_w_3.jpg,5ee974a8360d930a489dbb80
38.0,0,父母懂调理，孩子吃饭香、身体棒、少生病（孩子的先天体质不同，后天的调养方式也不同，全国名老中医继承人、好大夫网口碑盛赞儿科专家张巨明，集30年儿科临床经验推出儿童体质调理作品，超...,出版时间:2016年06月,湖南科技出版社,国际标准书号ISBN：9787535778864,女性/儿童,父母懂调理，孩子吃饭香、身体棒、少生病,保健养生,张巨明,26.2,http://img3m7.ddimg.cn/32/21/23967437-1_w_6.jpg,5ee974a9360d930a489dbb81
49.9,0,备受家长好评的育儿畅销书，2018年修订升级版。随书附赠让孩子长得高、胃口好、不感冒的特效推拿、食疗方速查速用全彩拉页。一本从调理脾胃和情绪入手，教会家长如何对症调理孩子常见病并祛...,出版时间:2018年04月,江西科学技术出版社,国际标准书号ISBN：9787539062181,女性/儿童,脾虚的孩子不长个、胃口差、爱感冒（全新修订升级版）,保健养生,罗大伦紫图,45.4,http://img3m1.ddimg.cn/87/26/25245681-1_w_3.jpg,5ee974aa360d930a489dbb82
88.0,0,让千万妈妈们学得会、用得上的育儿经；林杰医师、中医博士罗大伦共同推荐；从中医思维入手，看待生命、疾病和养育，调理儿童的健康；100本古籍精要应用+数万名妈妈案例精选,出版时间:2019年05月,中医古籍出版社,国际标准书号ISBN：9787515218502,女性/儿童,牛妈古法育儿启蒙（让千万妈妈们学得会、用得上的育儿经；林杰医师、中医博士罗大伦共同推荐；从中医思维入手，看待生命、疾病和养育，调理儿童的健康；100本古籍精要应用+数万名妈妈案例精选）,保健养生,快乐牛妈,78.7,http://img3m8.ddimg.cn/6/11/27873258-1_w_2.jpg,5ee974aa360d930a489dbb83
